Material,Plnt,SLoc,S,Special stock number,BUn,Unrestricted,Crcy,Value Unrestricted
D68QH0010,2301,IS01,Q,,PC,381,IDR,
D68QH0125,2301,IS01,Q,,PAI,1,IDR,
D68QH0280,2301,IS01,Q,,JRG,10,IDR,
D68QH03002,2301,IS01,Q,,KG,"5,00",IDR,
D68QH03002,2301,IS01,Q,,KG,"400,00",IDR,
D68QH03002,2301,IS01,Q,,KG,"400,00",IDR,
D68QH03002,2301,IS01,Q,,KG,"114,00",IDR,
D68QH03002,2301,IS01,Q,,KG,"57,00",IDR,
D68QH03003,2301,IS01,Q,,PC,68,IDR,
D68QH03003,2301,IS01,Q,,PC,768,IDR,
D68QH03003,2301,IS01,Q,,PC,216,IDR,
D68QH03003,2301,IS01,Q,,PC,228,IDR,
D68QH0400001#BC,2301,IS01,Q,,CRD,12,IDR,
D68QH06280,2301,IS01,Q,,TB,3,IDR,
D68QH0700577,2301,IS01,Q,,PC,100,IDR,
D68QH0713577,2301,IS01,Q,,PC,100,IDR,
D68QH206-1000,2301,IS01,Q,,CAN,19,IDR,
D68QH206-1000,2301,IS01,Q,,CAN,220,IDR,
D68QH206-1000,2301,IS01,Q,,CAN,3,IDR,
D68QH206-1000,2301,IS01,Q,,CAN,1,IDR,
D68QH206-1000,2301,IS01,Q,,CAN,1,IDR,
D68QH206-1000,2301,IS01,Q,,CAN,35,IDR,
D68QH206-1000,2301,IS01,Q,,CAN,7,IDR,
D68QH211-206#BC,2301,IS01,,,SAU,79,IDR,
D68QH211-206#BC,2301,IS01,Q,,SAU,20,IDR,
D68QH211-206#WT,2301,IS01,Q,,SAU,20,IDR,
D68QH211-206#WT,2301,IS01,Q,,SAU,10,IDR,
D68QH221-203#GR,2301,IS01,,,CRD,3,IDR,
D68QH221-203#GR,2301,IS01,Q,,CRD,230,IDR,
D68QH221-203#GR,2301,IS01,Q,,CRD,220,IDR,
D68QH221-203#GR,2301,IS01,Q,,CRD,10,IDR,
D68QH221-203#GR,2301,IS01,Q,,CRD,20,IDR,
D68QH221-204#BC,2301,IS01,Q,,SAU,100,IDR,
D68QH221-204#BC,2301,IS01,Q,,SAU,2,IDR,
D68QH243001,2301,IS01,Q,,PC,212,IDR,
D68QH243001,2301,IS01,Q,,PC,310,IDR,
D68QH243001,2301,IS01,Q,,PC,70,IDR,
D68QH252-206#WT,2301,IS01,Q,,SAU,100,IDR,
D68QH255-206#BCF,2301,IS01,Q,,SAU,4,IDR,
D68QH255-206#BCF,2301,IS01,Q,,SAU,516,IDR,
D68QH255-206#BCF,2301,IS01,Q,,SAU,20,IDR,
D68QH255-206#BCF,2301,IS01,Q,,SAU,6,IDR,
D68QH263-206#BC,2301,IS01,Q,,SAU,2,IDR,
D68QH496#HKL,2301,IS01,,,PC,48,IDR,
D68QH565000,2301,IS01,,,PC,45,IDR,
D68QH577050,2301,IS01,Q,,PC,21,IDR,
D68QH577050,2301,IS01,Q,,PC,24,IDR,
D68QH577050,2301,IS01,Q,,PC,9,IDR,
D68QH577050,2301,IS01,Q,,PC,33,IDR,
D68QH577050,2301,IS01,Q,,PC,5,IDR,
D68ZB1003,2301,IS01,Q,,KG,"25,00",IDR,
D68ZB2001-H,2301,IS01,Q,,KG,"3,00",IDR,
D68ZB2001-H,2301,IS01,Q,,KG,"25,00",IDR,
D68ZB2001-H,2301,IS01,Q,,KG,"4,00",IDR,
D68ZB2001-H,2301,IS01,Q,,KG,"4,00",IDR,
D68ZB2018,2301,IS01,Q,,KG,"90,00",IDR,
D68ZB2018,2301,IS01,Q,,KG,"72,00",IDR,
D68ZB2018,2301,IS01,Q,,KG,"90,00",IDR,
D68ZB2025#BC,2301,IS01,Q,,KG,"100,00",IDR,
D68ZB2185,2301,IS01,,,KG,"555,00",IDR,
D68ZB2185,2301,IS01,Q,,KG,"57,00",IDR,
D68ZB2312,2301,IS01,,,CAN,69,IDR,
D68ZB2312,2301,IS01,Q,,CAN,137,IDR,
D68ZB2312,2301,IS01,Q,,CAN,52,IDR,
D68ZB2314,2301,IS01,,,CAN,13,IDR,
D68ZB23997#CR,2301,IS01,Q,,KG,"150,00",IDR,
D69RI0016#GN,2301,IS01,Q,,PC,90,IDR,
D69RI0024#RD,2301,IS01,Q,,PC,20,IDR,
D69RL002626,2301,IS01,Q,,KG,"20,00",IDR,
D69RL005226,2301,IS01,Q,,KG,"10,00",IDR,
D69RL008024,2301,IS01,Q,,KG,"185,00",IDR,
D69RL026026,2301,IS01,Q,,KG,"3,00",IDR,
D69RL026026,2301,IS01,Q,,KG,"5,00",IDR,
D69RL030824,2301,IS01,K,,KG,"260,00",IDR,
D69RL046032,2301,IS01,Q,,KG,"10,00",IDR,
D69RL130924,2301,IS01,K,,KG,"90,00",IDR,
D69RL701832,2301,IS01,,,KG,"120,00",IDR,
D69RO700616,2301,IS01,K,,KG,"250,00",IDR,
D70RI130810,2301,IS01,K,,KG,"3.208,00",IDR,
D70RI130826,2301,IS01,Q,,KG,"1.424,00",IDR,
D70RM01006,2301,IS01,Q,,KG,"50,00",IDR,
D70RM012012,2301,IS01,K,,KG,"1.080,00",IDR,
D70RM030910-HUA#SM,2301,IS01,K,,KG,"1.275,00",IDR,
D70RM030932,2301,IS01,Q,,KG,"26,00",IDR,
D70RM700608-HUA,2301,IS01,K,,KG,"1.080,00",IDR,
D70RM700610-HUA,2301,IS01,,,KG,"45,00",IDR,
D70RM700610-HUA,2301,IS01,K,,KG,"2.025,00",IDR,
D70RM700612-HUA,2301,IS01,K,,KG,"6.510,00",IDR,
D70RM700624,2301,IS01,,,KG,"25,00",IDR,
D70RM700624,2301,IS01,K,,KG,"450,00",IDR,
D70RM800012,2301,IS01,K,,KG,"1.000,00",IDR,
D70RM8010,2301,IS01,Q,,KG,"2.355,00",IDR,
D71HS0028,2301,IS01,Q,,PC,10,IDR,
D71HS0050,2301,IS01,Q,,PC,3,IDR,
D71HS0050,2301,IS01,Q,,PC,41,IDR,
D71HS0065,2301,IS01,Q,,PC,45,IDR,
D71HS0100,2301,IS01,,,PC,5,IDR,
D71SB0012,2301,IS01,Q,,PC,1,IDR,
D71SB0023,2301,IS01,Q,,PC,436,IDR,
D71SB0032,2301,IS01,Q,,PC,10,IDR,
D71SB0033,2301,IS01,,,PC,10,IDR,
D71SB0040,2301,IS01,Q,,PC,440,IDR,
D71SB0042,2301,IS01,K,,PC,100,IDR,
D71SB0050,2301,IS01,Q,,PC,55,IDR,
D71SB0052,2301,IS01,K,,PC,2.050,IDR,
D71SB0052,2301,IS01,Q,,PC,150,IDR,
D71SB0052,2301,IS01,Q,,PC,49,IDR,
D71SB0062,2301,IS01,Q,,PC,100,IDR,
D71SB0063,2301,IS01,,,PC,3,IDR,
D71SB0065,2301,IS01,,,PC,17,IDR,
D71SB0068,2301,IS01,K,,PC,1.000,IDR,
D71SB0068,2301,IS01,Q,,PC,50,IDR,
D71SB0068#PJ,2301,IS01,Q,,PC,100,IDR,
D71SB0070,2301,IS01,Q,,PC,1,IDR,
D71SB0080,2301,IS01,Q,,PC,150,IDR,
D71SB0086,2301,IS01,,,PC,60,IDR,
D71SB0086,2301,IS01,K,,PC,512,IDR,
D71SB0086,2301,IS01,Q,,PC,600,IDR,
D71SB0090,2301,IS01,Q,,PC,58,IDR,
D71SB01160,2301,IS01,Q,,PC,43,IDR,
D71SB0132,2301,IS01,K,,PC,2.380,IDR,
D71SB0132,2301,IS01,Q,,PC,10,IDR,
D71SB0160#BT,2301,IS01,Q,,PC,18,IDR,
D71SB0190,2301,IS01,Q,,PC,45,IDR,
D71SB0200,2301,IS01,,,PC,11,IDR,
D71SB0220#BT,2301,IS01,Q,,PC,2,IDR,
D71SB0260,2301,IS01,,,PC,4,IDR,
D71SB0857515,2301,IS01,Q,,PC,10,IDR,
D71SB1051019,2301,IS01,Q,,PC,5,IDR,
D71SB11035,2301,IS01,Q,,PC,10,IDR,
D71SB11035,2301,IS01,Q,,PC,35,IDR,
D71SB11042,2301,IS01,Q,,PC,6,IDR,
D71SB11045,2301,IS01,Q,,PC,10,IDR,
D71SB11045,2301,IS01,Q,,PC,5,IDR,
D71SB11045,2301,IS01,Q,,PC,18,IDR,
D71SB11055,2301,IS01,Q,,PC,10,IDR,
D71SB11085,2301,IS01,Q,,PC,5,IDR,
D71SB1301018,2301,IS01,Q,,PC,11,IDR,
D71SB13040,2301,IS01,Q,,PC,2,IDR,
D71SB1401018,2301,IS01,Q,,PC,1,IDR,
D71SB1401018,2301,IS01,Q,,PC,54,IDR,
D71SB1586511,2301,IS01,Q,,PC,10,IDR,
D71SB1701222,2301,IS01,Q,,PC,1,IDR,
D71SB1751322,2301,IS01,,,PC,2,IDR,
D71SB1751322,2301,IS01,Q,,PC,1,IDR,
D71SB1901323,2301,IS01,,,PC,4,IDR,
D71SB1951423,2301,IS01,,,PC,2,IDR,
D71SB1951423,2301,IS01,Q,,PC,1,IDR,
D71SB2151524,2301,IS01,Q,,PC,100,IDR,
D71SB2151524,2301,IS01,Q,,PC,4,IDR,
D71SB2151524,2301,IS01,Q,,PC,145,IDR,
D71SB2502537,2301,IS01,Q,,PC,10,IDR,
D71SB2601628,2301,IS01,,,PC,4,IDR,
D71SB2601628,2301,IS01,Q,,PC,1,IDR,
D71SB2801729,2301,IS01,Q,,PC,8,IDR,
D71SB3003046,2301,IS01,,,PC,1,IDR,
D71SB3003046,2301,IS01,Q,,PC,6,IDR,
D71SB3201833,2301,IS01,,,PC,5,IDR,
D71SB3501939,2301,IS01,Q,,PC,2,IDR,
D71SB3751434,2301,IS01,,,PC,1,IDR,
D71SB4002034,2301,IS01,Q,,PC,1,IDR,
D71SB4053040,2301,IS01,Q,,PC,6,IDR,
D71SB5202241,2301,IS01,,,PC,2,IDR,
D71SB6002342,2301,IS01,Q,,PC,14,IDR,
D71SBGT1650,2301,IS01,Q,,PC,150,IDR,
D71SBGT5600,2301,IS01,Q,,PC,66,IDR,
D71SBGT5601,2301,IS01,Q,,PC,50,IDR,
D71SC08084,2301,IS01,Q,,PC,13,IDR,
D71SC08085,2301,IS01,Q,,PC,10,IDR,
D71SC08751,2301,IS01,,,PC,4,IDR,
D71SC09081,2301,IS01,Q,,PC,13,IDR,
D71SC09103,2301,IS01,Q,,PC,10,IDR,
D71SC13126,2301,IS01,Q,,PC,15,IDR,
D71SC20206,2301,IS01,Q,,PC,3,IDR,
D71SC40324,2301,IS01,Q,,PC,2,IDR,
D71SC40327,2301,IS01,Q,,PC,10,IDR,
D71SD0106,2301,IS01,Q,,PC,2,IDR,
D71SN01030,2301,IS01,Q,,PC,1,IDR,
D71SU0107,2301,IS01,Q,,PC,3,IDR,
D71SU0108,2301,IS01,Q,,PC,3,IDR,
D71UN01012034,2301,IS01,,,SET,2,IDR,
D71UN01014038,2301,IS01,,,SET,1,IDR,
D71UN01100200,2301,IS01,,,SET,2,IDR,
D71UU10010,2301,IS01,Q,,PC,1,IDR,
D72PG03012,2301,IS01,Q,,PC,4,IDR,
D72PG03023,2301,IS01,Q,,PC,8,IDR,
D72PG03024,2301,IS01,Q,,PC,8,IDR,
D72PG03045,2301,IS01,Q,,PC,8,IDR,
D72SD0104,2301,IS01,Q,,PC,4,IDR,
D72SD01214NPT,2301,IS01,,,PC,18,IDR,
D72SD03050,2301,IS01,Q,,PC,4,IDR,
D72SD04070-100,2301,IS01,,,PC,5,IDR,
D72SD04070-100,2301,IS01,K,,PC,1.105,IDR,
D72SD04070-100,2301,IS01,Q,,PC,73,IDR,
D72SD04070-100,2301,IS01,Q,,PC,3,IDR,
D72SD04070-100,2301,IS01,Q,,PC,1,IDR,
D72SD05080,2301,IS01,K,,PC,1.425,IDR,
D72SD05080,2301,IS01,Q,,PC,707,IDR,
D72SD06100,2301,IS01,K,,PC,200,IDR,
D72SD06100,2301,IS01,Q,,PC,221,IDR,
D72SD08125,2301,IS01,K,,PC,100,IDR,
D72SD10125-100,2301,IS01,Q,,PC,195,IDR,
D72SD10150,2301,IS01,Q,,PC,50,IDR,
D72SD10150-75,2301,IS01,K,,PC,132,IDR,
D72SD12175,2301,IS01,Q,,PC,25,IDR,
D72SD16200,2301,IS01,Q,,PC,20,IDR,
D72SD20250,2301,IS01,Q,,PC,30,IDR,
D72SD24020,2301,IS01,Q,,PC,30,IDR,
D72SD24300-120,2301,IS01,Q,,PC,20,IDR,
D72SD30350,2301,IS01,Q,,PC,20,IDR,
D72UN06010,2301,IS01,Q,,PC,19,IDR,
D72UN11122,2301,IS01,Q,,PC,15,IDR,
D72UN20025,2301,IS01,,,PC,5,IDR,
D72UN30035R,2301,IS01,,,PC,10,IDR,
D73BN0064,2301,IS01,Q,,PC,5,IDR,
D73BN1058,2301,IS01,Q,,PC,1,IDR,
D73BN1100,2301,IS01,Q,,PC,3,IDR,
D73ML00P80,2301,IS01,Q,,PC,500,IDR,
D73ML0842,2301,IS01,,,PC,200,IDR,
D73ML0854,2301,IS01,Q,,PC,100,IDR,
D73ML0857,2301,IS01,Q,,PC,100,IDR,
D73ML220941-HYP,2301,IS01,Q,,PC,260,IDR,
D73ML669G11,2301,IS01,,,PC,60,IDR,
D73ML669G11,2301,IS01,K,,PC,600,IDR,
D73ML705F05,2301,IS01,K,,PC,500,IDR,
D73MLH669G04-OTC,2301,IS01,K,,PC,800,IDR,
D73MLH705F03-OTC,2301,IS01,K,,PC,1.155,IDR,
D73MLP80,2301,IS01,Q,,PC,4,IDR,
D73MLP80,2301,IS01,Q,,PC,500,IDR,
D73SH05026,2301,IS01,Q,,PC,230,IDR,
D73SH05040,2301,IS01,Q,,PC,380,IDR,
D73SH9819,2301,IS01,Q,,PC,150,IDR,
D73SH9832,2301,IS01,Q,,PC,150,IDR,
D73SL5052881,2301,IS01,Q,,PC,100,IDR,
D73SL5059142,2301,IS01,,,PC,60,IDR,
D73SL5102857,2301,IS01,Q,,PC,145,IDR,
D73SL5102881,2301,IS01,,,PC,300,IDR,
D73SL5102881,2301,IS01,Q,,PC,125,IDR,
D73SL5102891,2301,IS01,Q,,PC,50,IDR,
D73SL5682881,2301,IS01,Q,,PC,50,IDR,
D73SL5682882,2301,IS01,Q,,PC,25,IDR,
D73SL5732851,2301,IS01,Q,,PC,15,IDR,
D73SL6002882,2301,IS01,Q,,PC,200,IDR,
D73SL6032881,2301,IS01,Q,,PC,300,IDR,
D73TI0020PF,2301,IS01,Q,,PC,60,IDR,
D73TI0020PH,2301,IS01,,,PC,25,IDR,
D73TI0020PH,2301,IS01,Q,,PC,130,IDR,
D73TI0020PH,2301,IS01,Q,,PC,190,IDR,
D73TI0020PH,2301,IS01,Q,,PC,9,IDR,
D73TI0020PM,2301,IS01,,,PC,9,IDR,
D73TI0020PM,2301,IS01,Q,,PC,60,IDR,
D73TI0020PM,2301,IS01,Q,,PC,160,IDR,
D73TI0020PM,2301,IS01,Q,,PC,1,IDR,
D73TI0020SF,2301,IS01,Q,,PC,100,IDR,
D73TI0020SF,2301,IS01,Q,,PC,155,IDR,
D73TI0020SF,2301,IS01,Q,,PC,150,IDR,
D73TI0020SH,2301,IS01,Q,,PC,50,IDR,
D73TI0020SH,2301,IS01,Q,,PC,105,IDR,
D73TI0020SH,2301,IS01,Q,,PC,10,IDR,
D73TI0020SM,2301,IS01,,,PC,57,IDR,
D73TI0020SM,2301,IS01,Q,,PC,60,IDR,
D73TI0020SM,2301,IS01,Q,,PC,1,IDR,
D73TI0022PM,2301,IS01,,,PC,35,IDR,
D73TI0030PH,2301,IS01,Q,,PC,15,IDR,
D73TI0030PH,2301,IS01,Q,,PC,250,IDR,
D73TI0030PH,2301,IS01,Q,,PC,210,IDR,
D73TI0030PH,2301,IS01,Q,,PC,5,IDR,
D73TI0030PM,2301,IS01,Q,,PC,175,IDR,
D73TI0030PM,2301,IS01,Q,,PC,250,IDR,
D73TI0030PM,2301,IS01,Q,,PC,210,IDR,
D73TI0030PM,2301,IS01,Q,,PC,10,IDR,
D73TI0030SF,2301,IS01,Q,,PC,175,IDR,
D73TI0030SF,2301,IS01,Q,,PC,305,IDR,
D73TI0030SH,2301,IS01,Q,,PC,24,IDR,
D73TI0030SH,2301,IS01,Q,,PC,250,IDR,
D73TI0030SH,2301,IS01,Q,,PC,210,IDR,
D73TI0040PM,2301,IS01,Q,,PC,6,IDR,
D73TI0050,2301,IS01,Q,,PC,1,IDR,
D73TI0600PH,2301,IS01,Q,,PC,6,IDR,
D73TI0600PM,2301,IS01,Q,,PC,6,IDR,
D73TI0600SH,2301,IS01,Q,,PC,6,IDR,
D73TI0600SM,2301,IS01,Q,,PC,6,IDR,
D73TI1153,2301,IS01,Q,,PC,2,IDR,
D73TR1001,2301,IS01,,,PC,4,IDR,
D73TR57Y02,2301,IS01,K,,PC,470,IDR,
D73UF01275,2301,IS01,Q,,ROL,8,IDR,
D73ZA02006,2301,IS01,Q,,PC,2,IDR,
D73ZA02008,2301,IS01,Q,,PC,2,IDR,
D75SK0501615,2301,IS01,Q,,PC,8,IDR,
D76AA0104,2301,IS01,Q,,PC,20,IDR,
D76AA0303,2301,IS01,,,PC,2,IDR,
D76AA0801,2301,IS01,Q,,PC,30,IDR,
D76AA0801,2301,IS01,Q,,PC,70,IDR,
D76AA1201,2301,IS01,Q,,PC,40,IDR,
D76AA1301,2301,IS01,Q,,PC,50,IDR,
D76AA1602,2301,IS01,Q,,PC,30,IDR,
D76AA2402,2301,IS01,Q,,PC,20,IDR,
D76AA2502,2301,IS01,Q,,PC,40,IDR,
D76AA3101,2301,IS01,Q,,PC,50,IDR,
D76AB0303,2301,IS01,Q,,PC,6,IDR,
D76AB0304,2301,IS01,Q,,PC,6,IDR,
D76AB0305,2301,IS01,Q,,PC,8,IDR,
D76AB0501,2301,IS01,,,PC,2,IDR,
D76AB0605,2301,IS01,,,PC,4,IDR,
D76AB0609,2301,IS01,Q,,PC,15,IDR,
D76AB0610,2301,IS01,Q,,PC,10,IDR,
D76AB0611,2301,IS01,Q,,PC,13,IDR,
D76AB0615,2301,IS01,Q,,PC,4,IDR,
D76AB0616,2301,IS01,Q,,PC,83,IDR,
D76AB0617,2301,IS01,Q,,PC,1,IDR,
D76AB0618,2301,IS01,Q,,PC,5,IDR,
D76AB0701,2301,IS01,Q,,PC,10,IDR,
D76AB0702,2301,IS01,Q,,PC,10,IDR,
D76AB0801,2301,IS01,Q,,PC,6,IDR,
D76AB0901,2301,IS01,Q,,PC,5,IDR,
D76AB1001,2301,IS01,Q,,SET,1,IDR,
D76AE0120,2301,IS01,Q,,PC,4,IDR,
D76AE0125,2301,IS01,Q,,PC,4,IDR,
D76AE0132,2301,IS01,Q,,PC,4,IDR,
D76BC0402,2301,IS01,Q,,PC,4,IDR,
D76BC0701L,2301,IS01,,,PC,3,IDR,
D76SL021040,2301,IS01,Q,,PC,100,IDR,
D76SL1002#CY,2301,IS01,Q,,PC,50,IDR,
D76SL100216,2301,IS01,K,,PC,3.200,IDR,
D76SL100216,2301,IS01,Q,,PC,60,IDR,
D76SL100216,2301,IS01,Q,,PC,1,IDR,
D76SL100216,2301,IS01,Q,,PC,163,IDR,
D76SL100216,2301,IS01,Q,,PC,40,IDR,
D76SL1004,2301,IS01,,,PC,110,IDR,
D76SL100616#NP,2301,IS01,K,,PC,2.650,IDR,
D76SL1230,2301,IS01,,,PC,30,IDR,
D76SL150622#NP,2301,IS01,K,,PC,180,IDR,
D76SL150622#NP,2301,IS01,Q,,PC,10,IDR,
D76SL1612105#WD,2301,IS01,,,PC,250,IDR,
D76SL1612105#WD,2301,IS01,K,,PC,2.800,IDR,
D76SL1612105#WD,2301,IS01,Q,,PC,326,IDR,
D76SL1612105#WD,2301,IS01,Q,,PC,185,IDR,
D76SL1612105#WD,2301,IS01,Q,,PC,100,IDR,
D76SL1620100,2301,IS01,Q,,PC,506,IDR,
D76SL1620100,2301,IS01,Q,,PC,887,IDR,
D76SL175520#DM,2301,IS01,Q,,PC,26,IDR,
D76SL175520#DM,2301,IS01,Q,,PC,9,IDR,
D76SL180622#NO,2301,IS01,Q,,PC,100,IDR,
D76SL180622#NP,2301,IS01,Q,,PC,19,IDR,
D76SL2203180,2301,IS01,,,PC,240,IDR,
D76SL2203180,2301,IS01,Q,,PC,90,IDR,
D76SL2203180,2301,IS01,Q,,PC,345,IDR,
D76SL2220150,2301,IS01,,,PC,300,IDR,
D76SL2223150,2301,IS01,,,PC,250,IDR,
D76SL2543305,2301,IS01,K,,PC,75,IDR,
D76SL2543355,2301,IS01,K,,PC,200,IDR,
D76SL2543405,2301,IS01,K,,PC,600,IDR,
D76SL2543405,2301,IS01,Q,,PC,7,IDR,
D76SLP060,2301,IS01,Q,,PC,2.000,IDR,
D76SLP060-TYO,2301,IS01,,,PC,10,IDR,
D76SLP120,2301,IS01,,,PC,60,IDR,
D76SLP120,2301,IS01,Q,,PC,5,IDR,
D76SLP120,2301,IS01,Q,,PC,5,IDR,
D76SLP120,2301,IS01,Q,,PC,200,IDR,
D76SM0001#JG,2301,IS01,Q,,PC,3,IDR,
D76SM0003#JG,2301,IS01,Q,,PC,3,IDR,
D76SM0010#JG,2301,IS01,Q,,PC,40,IDR,
D76SM0010#JG,2301,IS01,Q,,PC,3,IDR,
D76SM0101,2301,IS01,Q,,PC,20,IDR,
D76SM0101,2301,IS01,Q,,PC,1,IDR,
D76SM0244#JG,2301,IS01,Q,,PC,100,IDR,
D76SM0351400,2301,IS01,Q,,PC,188,IDR,
D76SM68002-MKT#T12,2301,IS01,Q,,PC,8,IDR,
D76SM68018-MKT#T10,2301,IS01,Q,,PC,18,IDR,
D76SU0102,2301,IS01,Q,,PC,4,IDR,
D76SU0103,2301,IS01,,,PC,4,IDR,
D76SU0105,2301,IS01,Q,,PC,6,IDR,
D76SU03122506,2301,IS01,Q,,PC,100,IDR,
D76SU060105,2301,IS01,Q,,PC,200,IDR,
D76SU11001,2301,IS01,Q,,PC,60,IDR,
D76SU11001,2301,IS01,Q,,PC,40,IDR,
D76SU11001,2301,IS01,Q,,PC,10,IDR,
D77TM0000,2301,IS01,Q,,PC,40,IDR,
D77TM0001,2301,IS01,Q,,PC,70,IDR,
D77TM0001,2301,IS01,Q,,PC,528,IDR,
D77TM0002,2301,IS01,Q,,PC,5,IDR,
D77TM0002,2301,IS01,Q,,PC,508,IDR,
D77TM0002,2301,IS01,Q,,PC,145,IDR,
D77TM0003,2301,IS01,Q,,PC,15,IDR,
D77TM0003,2301,IS01,Q,,PC,30,IDR,
D77TM0100#,2301,IS01,Q,,PC,135,IDR,
D77TM0100#,2301,IS01,Q,,PC,25,IDR,
D77TM0100#,2301,IS01,Q,,PC,55,IDR,
D77TM0101,2301,IS01,Q,,PC,20,IDR,
D77TM0103,2301,IS01,Q,,PC,15,IDR,
D77TM0301,2301,IS01,,,PC,4,IDR,
D77TM0400,2301,IS01,,,PC,40,IDR,
D77TM0500,2301,IS01,,,PC,30,IDR,
D77TM0800,2301,IS01,Q,,PC,15,IDR,
D77TM0800,2301,IS01,Q,,PC,132,IDR,
D77TM0802-CYD,2301,IS01,,,PC,45,IDR,
D77TMP8015,2301,IS01,Q,,PC,500,IDR,
D77TR00002,2301,IS01,Q,,PC,10,IDR,
D77TR00032,2301,IS01,Q,,PC,30,IDR,
D77TR0016,2301,IS01,Q,,PC,150,IDR,
D77TR01002,2301,IS01,Q,,PC,4,IDR,
D77TR0200A,2301,IS01,,,PC,10,IDR,
D77TR0200A,2301,IS01,K,,PC,500,IDR,
D77TR0204,2301,IS01,,,PC,25,IDR,
D77TR0204,2301,IS01,Q,,PC,5,IDR,
D77TR0204,2301,IS01,Q,,PC,13,IDR,
D77TR05001,2301,IS01,Q,,PC,4,IDR,
D77TR06281215AK,2301,IS01,Q,,PC,40,IDR,
D77TR09502,2301,IS01,Q,,PC,150,IDR,
D77TR09502,2301,IS01,Q,,PC,30,IDR,
D77TR09502,2301,IS01,Q,,PC,120,IDR,
D77TR09502,2301,IS01,Q,,PC,681,IDR,
D77TR09503,2301,IS01,Q,,PC,30,IDR,
D77TR500A-OTC,2301,IS01,,,PC,60,IDR,
D77TR669G05,2301,IS01,K,,PC,200,IDR,
D77TR705F04,2301,IS01,K,,PC,800,IDR,
D77TR705F04,2301,IS01,Q,,PC,190,IDR,
D77TRK980C31,2301,IS01,K,,PC,820,IDR,
D77TRK980C32,2301,IS01,K,,PC,900,IDR,
D77TRMB152AK,2301,IS01,Q,,PC,40,IDR,
D77TRU4167G02-OTC,2301,IS01,,,PC,230,IDR,
D77TRU4167G03-OTC,2301,IS01,K,,PC,500,IDR,
D77UD0004,2301,IS01,,,PC,80,IDR,
D77UD0004,2301,IS01,Q,,PC,10,IDR,
D77UD0004,2301,IS01,Q,,PC,19,IDR,
D77UD0004,2301,IS01,Q,,PC,16,IDR,
D77UD01003,2301,IS01,Q,,PC,50,IDR,
D77UD01005,2301,IS01,Q,,PC,120,IDR,
D77UD31015,2301,IS01,Q,,PC,55,IDR,
D77UD31015,2301,IS01,Q,,PC,1.005,IDR,
D78UA00034,2301,IS01,Q,,PC,1,IDR,
D78UA0010,2301,IS01,Q,,PC,9,IDR,
D78UA0010,2301,IS01,Q,,PC,32,IDR,
D78UA0010,2301,IS01,Q,,PC,75,IDR,
D78UA0010,2301,IS01,Q,,PC,16,IDR,
D78UA0010,2301,IS01,Q,,PC,25,IDR,
D78UA0020,2301,IS01,Q,,PC,784,IDR,
D78UA0020,2301,IS01,Q,,PC,243,IDR,
D78UA0020,2301,IS01,Q,,PC,5,IDR,
D78UA0020,2301,IS01,Q,,PC,302,IDR,
D78UA0030,2301,IS01,Q,,PC,4,IDR,
D78UA0030,2301,IS01,Q,,PC,554,IDR,
D78UA0030,2301,IS01,Q,,PC,5,IDR,
D78UA0030,2301,IS01,Q,,PC,1,IDR,
D78UA0030,2301,IS01,Q,,PC,2,IDR,
D78UA0050,2301,IS01,Q,,PC,560,IDR,
D78UA1025,2301,IS01,Q,,PC,2,IDR,
D78UA1040,2301,IS01,Q,,PC,384,IDR,
D78UA1040,2301,IS01,Q,,PC,1,IDR,
D78UD0002,2301,IS01,,,PC,12,IDR,
D78UD0010,2301,IS01,Q,,PC,23,IDR,
D78UD0010,2301,IS01,Q,,PC,170,IDR,
D78UD0050,2301,IS01,Q,,PC,230,IDR,
D78UD0050,2301,IS01,Q,,PC,20,IDR,
D78UR0100-ET,2301,IS01,,,PC,100,IDR,
D78UR0100-ET,2301,IS01,Q,,PC,670,IDR,
D78UR0201,2301,IS01,Q,,PC,2,IDR,
D78UX30001,2301,IS01,Q,,PC,50,IDR,
D78UX40001,2301,IS01,Q,,PC,75,IDR,
D78UX40001,2301,IS01,Q,,PC,20,IDR,
D78UX60001,2301,IS01,,,PC,11,IDR,
D78UX60001,2301,IS01,Q,,PC,10,IDR,
D79FJ0003,2301,IS01,Q,,PC,30,IDR,
D79FJ0003,2301,IS01,Q,,PC,26,IDR,
D79FJ0003,2301,IS01,Q,,PC,10,IDR,
D79FJ0003,2301,IS01,Q,,PC,19,IDR,
D79SN0001,2301,IS01,Q,,PC,255,IDR,
D79SN0002,2301,IS01,Q,,PC,105,IDR,
D79SN0002,2301,IS01,Q,,PC,6,IDR,
D79SN0003,2301,IS01,Q,,PC,180,IDR,
D79TI01001,2301,IS01,,,PC,10,IDR,
D79TQ0001#CO2,2301,IS01,Q,,PC,20,IDR,
D79TQ0002#O2,2301,IS01,Q,,PC,20,IDR,
D79TQ0002#O2,2301,IS01,Q,,PC,1,IDR,
D79TQ0005#LPG,2301,IS01,,,PC,1,IDR,
D79TQ0005#LPG,2301,IS01,Q,,PC,13,IDR,
D79TQ0005#LPG,2301,IS01,Q,,PC,2,IDR,
D79TQ301711,2301,IS01,Q,,PC,70,IDR,
D79TQ301711,2301,IS01,Q,,PC,234,IDR,
