PROJECT DEF,WBS_element,Sales_Document,SO DATE,CUSTOMER PO NUMBER,Sold-to_party,MATERIAL CODE,MATERIAL NAME,NO,QTY SO,UOM,UNIT PRICE SO,TOTAL PRICE SO,DELIVER QTY,UOM.1,UNIT PRICE DO,DELIVERED,TO BE DELIVER QTY,INVOICED QTY,UOM.2,UNIT PRICE INVOICE,TOTAL PRICE BILLING,TO BE INVOICED,PO date,Req.dlv.dt,Duration (in days),Status,Persen
M1-23010,M1-23010.4500010093,1200000257,2023-09-25,4500010093,140000,FGD99UX0038,KOTAK + PERALATAN P3K BOX + ISI,10,2,SET,2000000.0,4000000.0,2,,2000000.0,4000000.0,0,2,,2000000.0,4000000.0,0,05.09.2023,03.11.2023,59,Complete,100.0
M1-22038,M1-22038.4500010284,1200000286,2024-01-17,4500010284,140000,FGD83SP1005,Snowman White Marker,110,2,PC,46000.0,92000.0,2,,46000.0,92000.0,0,2,,46000.0,92000.0,0,29.12.2023,31.01.2024,33,Complete,100.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50JA0101P04,Floor Sub-Structure,140,2,SET,133574440.0,267148880.0,2,,133574440.0,267148880.0,0,2,,133574440.0,267148880.0,0,04.09.2023,30.04.2026,969,Complete,100.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50JA0201,Insulation,250,2,SET,77181860.0,154363720.0,2,,77181860.0,154363720.0,0,2,,77181860.0,154363720.0,0,04.09.2023,30.04.2026,969,Complete,100.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50JA0201,Insulation,260,2,SET,115772700.0,231545400.0,2,,115772700.0,231545400.0,0,2,,115772700.0,231545400.0,0,04.09.2023,30.04.2026,969,Complete,100.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50BA5003,Crew Seat,340,4,SET,6598280.0,26393120.0,2,,6598280.0,13196560.0,2,2,,6598280.0,13196560.0,0,04.09.2023,30.04.2026,969,On Progress,50.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50BC0203,Luggage Rack,410,4,SET,19335040.0,77340160.0,2,,19335040.0,38670080.0,2,2,,19335040.0,38670080.0,0,04.09.2023,30.04.2026,969,On Progress,50.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB52TH0001P01,AC 20.000 Kcal/h,780,2,SET,552252300.0,1104504600.0,2,,552252300.0,1104504600.0,0,2,,552252300.0,1104504600.0,0,04.09.2023,30.04.2026,969,Complete,100.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50AC0121,Pintu Gangway Modular + Door Lintel,870,4,SET,86712200.0,346848800.0,2,,86712200.0,173424400.0,2,2,,86712200.0,173424400.0,0,04.09.2023,30.04.2026,969,On Progress,50.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50AC0122,Pintu ruang operator,880,2,SET,17357480.0,34714960.0,2,,17357480.0,34714960.0,0,2,,17357480.0,34714960.0,0,04.09.2023,30.04.2026,969,Complete,100.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB47FA0016,Mechanical brake force transmission,980,2,SET,76355920.0,152711840.0,2,,76355920.0,152711840.0,0,2,,76355920.0,152711840.0,0,04.09.2023,30.04.2026,969,Complete,100.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGA52YP0311,Cable Protection,1040,2,SET,29067106.0,58134212.0,2,,29067106.0,58134212.0,0,2,,29067106.0,58134212.0,0,04.09.2023,30.04.2026,969,Complete,100.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50BN0005,"Train Marking (Name plate,panel marking)",1100,2,SET,6884700.0,13769400.0,2,,6884700.0,13769400.0,0,2,,6884700.0,13769400.0,0,04.09.2023,30.04.2026,969,Complete,100.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50BN0601,Train Marking and Accesories,1110,2,SET,6884700.0,13769400.0,2,,6884700.0,13769400.0,0,2,,6884700.0,13769400.0,0,04.09.2023,30.04.2026,969,Complete,100.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50AC0117,Pintu ruang genset,1180,4,SET,22256640.0,89026560.0,2,,22256640.0,44513280.0,2,2,,22256640.0,44513280.0,0,04.09.2023,30.04.2026,969,On Progress,50.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50AB1501P02,Ceiling panel P2,1280,2,SET,48750470.0,97500940.0,2,,48750470.0,97500940.0,0,2,,48750470.0,97500940.0,0,04.09.2023,30.04.2026,969,Complete,100.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50DI2010P01,Box stop blok,1370,2,SET,3829342.0,7658684.0,2,,3829342.0,7658684.0,0,2,,3829342.0,7658684.0,0,04.09.2023,30.04.2026,969,Complete,100.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50DI2011P01,Box komponen Elektrik,1390,2,SET,11837760.0,23675520.0,2,,11837760.0,23675520.0,0,2,,11837760.0,23675520.0,0,04.09.2023,30.04.2026,969,Complete,100.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50DI2012P01,Box stop blok,1400,2,SET,3829342.0,7658684.0,2,,3829342.0,7658684.0,0,2,,3829342.0,7658684.0,0,04.09.2023,30.04.2026,969,Complete,100.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB52TH0002P01,AC UNIT,1610,4,SET,774769988.0,3099079952.0,2,,774769988.0,1549539976.0,2,2,,774769988.0,1549539976.0,0,04.09.2023,30.04.2026,969,On Progress,50.0
M1-23010,M1-23010.4500010505,1200000290,2024-02-19,4500010505,140000,FGB48NU0002,BOGIE TYPE & BOGIE NO. PLATE MB,20,2,PC,215820.0,431640.0,2,,215820.0,431640.0,0,2,,215820.0,431640.0,0,15.02.2024,22.04.2024,67,Complete,100.0
M1-23010,M1-23010.4500010505,1200000290,2024-02-19,4500010505,140000,FGB48NU0003,BOGIE TYPE & BOGIE NO. PLATE TB,30,2,PC,215820.0,431640.0,2,,215820.0,431640.0,0,2,,215820.0,431640.0,0,15.02.2024,22.04.2024,67,Complete,100.0
M9-24002,M9-24002.9000000344,1200000291,2024-02-22,001/GII-PO/I/24,20060,FGB40KA0006,FUEL DISPENSER WELLDONE,10,2,UN,76500000.0,153000000.0,2,,76500000.0,153000000.0,0,2,,76500000.0,153000000.0,0,15.01.2024,21.02.2024,37,Complete,100.0
M1-23002,M1-23002.4500010705,1200000298,2024-04-29,4500010705,140000,FGA11ST0100D16,STEEL PLATE,40,2,SHT,31593600.0,63187200.0,2,,31593600.0,63187200.0,0,2,,31593600.0,63187200.0,0,22.03.2024,30.04.2024,39,Complete,100.0
M9-22007,M9-22007.9000000105,1200000187,2023-01-17,PO-22006248#1,20046,CVBD-C3SA7A4-ABA,BODY COVER 2500/20/400/50/Dyn5+ ISD,50,1,UN,5581980.0,5581980.0,1,,5581980.0,5581980.0,0,0,,5581980.0,0.0,1,17.02.2023,11.01.2023,-37,Complete,100.0
M9-22007,M9-22007.9000000105,1200000187,2023-01-17,PO-22006248#1,20046,TNBD-C3SA7A4-ABAV,BODY TANK 2500/20/400/50/Dyn5+ISD,60,1,UN,15978860.0,15978860.0,1,,15978860.0,15978860.0,0,0,,15978860.0,0.0,1,17.02.2023,11.01.2023,-37,Complete,100.0
M1-22002,M1-22002.4500010030,1200000249,2023-08-18,4500010030,140000,FGB561G13005,MR HOSE COUPLING FOR INTERCAR,10,1,PC,1834847.0,1834847.0,1,,1834847.0,1834847.0,0,0,,1834847.0,0.0,1,02.08.2023,18.08.2023,16,Complete,100.0
0,0,1200000265,2023-10-25,002/PO/HJR/X/2023,30189,SERVICE_IMS_EX_SET,GRILL AC DIFFUSER,10,1,SET,5000400.0,5000400.0,1,,5000400.0,5000400.0,0,0,,5000400.0,0.0,1,13.10.2023,17.11.2023,35,Complete,100.0
M1-22041,M1-22041.4500011540,1200000322,2024-09-04,4500011540,140000,FGB50AG1002P01,Fix Window,50,1,SET,6671764.999999999,6671765.0,1,,6671764.999999999,6671764.999999999,0,0,,6671764.999999999,0.0,1,14.08.2024,27.04.2025,256,Complete,100.0
M1-22041,M1-22041.4500011540,1200000322,2024-09-04,4500011540,140000,FGB50AG1002P01,Fix Window,60,1,SET,6671764.999999999,6671765.0,1,,6671764.999999999,6671764.999999999,0,0,,6671764.999999999,0.0,1,14.08.2024,27.04.2025,256,Complete,100.0
M1-22041,M1-22041.4500011540,1200000322,2024-09-04,4500011540,140000,FGB50AG1002P01,Fix Window,70,1,SET,6671764.999999999,6671765.0,1,,6671764.999999999,6671764.999999999,0,0,,6671764.999999999,0.0,1,14.08.2024,27.04.2025,256,Complete,100.0
M1-22041,M1-22041.4500011540,1200000322,2024-09-04,4500011540,140000,FGB50AG1002P01,Fix Window,80,1,SET,6671764.999999999,6671765.0,1,,6671764.999999999,6671764.999999999,0,0,,6671764.999999999,0.0,1,14.08.2024,27.04.2025,256,Complete,100.0
M1-22041,M1-22041.4500011540,1200000322,2024-09-04,4500011540,140000,FGB50AG1002P01,Fix Window,90,1,SET,6671764.999999999,6671765.0,1,,6671764.999999999,6671764.999999999,0,0,,6671764.999999999,0.0,1,14.08.2024,27.04.2025,256,Complete,100.0
M1-22041,M1-22041.4500011540,1200000322,2024-09-04,4500011540,140000,FGB50AG1002P01,Fix Window,100,1,SET,6671764.999999999,6671765.0,1,,6671764.999999999,6671764.999999999,0,0,,6671764.999999999,0.0,1,14.08.2024,27.04.2025,256,Complete,100.0
M9-24005,M9-24005.9000000422,1200000331,2024-10-04,28.03/VII/MF-UGM/202,40005,FGBJIG501P6120201,JIG LEFT DUCT 1,10,1,PC,6973337.0,6973337.0,1,,6973337.0,6973337.0,0,0,,6973337.0,0.0,1,28.08.2024,12.10.2024,45,Complete,100.0
M9-24005,M9-24005.9000000422,1200000331,2024-10-04,28.03/VII/MF-UGM/202,40005,FGBJIG501P6120202,JIG LEFT DUCT 2,20,1,PC,6973337.0,6973337.0,1,,6973337.0,6973337.0,0,0,,6973337.0,0.0,1,28.08.2024,12.10.2024,45,Complete,100.0
M9-24005,M9-24005.9000000422,1200000331,2024-10-04,28.03/VII/MF-UGM/202,40005,FGBJIG501P6120203,JIG LEFT DUCT 3,30,1,PC,6973337.0,6973337.0,1,,6973337.0,6973337.0,0,0,,6973337.0,0.0,1,28.08.2024,12.10.2024,45,Complete,100.0
M9-24005,M9-24005.9000000422,1200000331,2024-10-04,28.03/VII/MF-UGM/202,40005,FGBJIG501P6120204,JIG LEFT DUCT 4,40,1,PC,6973337.0,6973337.0,1,,6973337.0,6973337.0,0,0,,6973337.0,0.0,1,28.08.2024,12.10.2024,45,Complete,100.0
M9-24005,M9-24005.9000000422,1200000331,2024-10-04,28.03/VII/MF-UGM/202,40005,FGBJIG501P6120205,JIG LEFT DUCT 5,50,1,PC,6973337.0,6973337.0,1,,6973337.0,6973337.0,0,0,,6973337.0,0.0,1,28.08.2024,12.10.2024,45,Complete,100.0
M9-24005,M9-24005.9000000422,1200000331,2024-10-04,28.03/VII/MF-UGM/202,40005,FGBJIG501P6120206,JIG LEFT DUCT 6,60,1,PC,6973337.0,6973337.0,1,,6973337.0,6973337.0,0,0,,6973337.0,0.0,1,28.08.2024,12.10.2024,45,Complete,100.0
M9-24005,M9-24005.9000000422,1200000331,2024-10-04,28.03/VII/MF-UGM/202,40005,FGBJIG503S2140000,JIG AC 3101,70,1,PC,6973337.0,6973337.0,1,,6973337.0,6973337.0,0,0,,6973337.0,0.0,1,28.08.2024,12.10.2024,45,Complete,100.0
M1-22002,M1-22002.4500009885,1200000165,2023-01-10,4500009885,140000,FGB557G14104,FRONT WINDSHIELD,50,1,PC,8500000.0,8500000.0,1,,8500000.0,8500000.0,0,1,,8500000.0,8500000.0,0,21.10.2022,16.12.2022,56,Complete,100.0
M1-22002,M1-22002.4500009885,1200000165,2023-01-10,4500009885,140000,FGB557G14105,SIDE WINDOW CABIN GLASS,60,1,PC,5920000.0,5920000.0,1,,5920000.0,5920000.0,0,1,,5920000.0,5920000.0,0,21.10.2022,16.12.2022,56,Complete,100.0
M1-22002,M1-22002.4500009885,1200000165,2023-01-10,4500009885,140000,FGB555G14112,CABIN ENTRANCE WINDOW GLASS,80,1,PC,3440000.0,3440000.0,1,,3440000.0,3440000.0,0,1,,3440000.0,3440000.0,0,21.10.2022,16.12.2022,56,Complete,100.0
M1-22017,M1-22017.4500009838,1200000189,2023-01-19,4500009838,140000,FGB52TH0777,EVAPORATOR FAN,10,1,UN,30371000.0,30371000.0,1,,30371000.0,30371000.0,0,1,,30371000.0,30371000.0,0,03.06.2022,05.10.2022,124,Complete,100.0
M0-22001,M0-22001.9000000006,1200000192,2023-01-19,001/PO.KP/I/2023,30149,21.0-M41001,Module Pertashop,10,1,UN,215315315.0,215315315.0,1,,215315315.0,215315315.0,0,1,,215315315.0,215315315.0,0,04.01.2023,28.02.2023,55,Complete,100.0
M0-22001,M0-22001.9000000006,1200000193,2023-01-20,001/PO.WAP/I/2023,30151,21.0-M41001,Module Pertashop,10,1,UN,227027027.0,227027027.0,1,,227027027.0,227027027.0,0,1,,227027027.0,227027027.0,0,17.01.2023,28.02.2023,42,Complete,100.0
M9-23004,M9-23004.9000000111,1200000194,2023-01-25,PON/GMB/0123/00038,20047,FGB566A0063,ABS 063 JERUK ABU,20,1,PC,199200.0,199200.0,1,,199200.0,199200.0,0,1,,199200.0,199200.0,0,24.01.2023,30.01.2023,6,Complete,100.0
M9-23004,M9-23004.9000000111,1200000194,2023-01-25,PON/GMB/0123/00038,20047,FGB566A0064,ABS 064 JERUK ABU,30,1,PC,235600.0,235600.0,1,,235600.0,235600.0,0,1,,235600.0,235600.0,0,24.01.2023,30.01.2023,6,Complete,100.0
M9-23004,M9-23004.9000000111,1200000194,2023-01-25,PON/GMB/0123/00038,20047,FGB566A0067,ABS 067 JERUK ABU,40,1,PC,475000.0,475000.0,1,,475000.0,475000.0,0,1,,475000.0,475000.0,0,24.01.2023,30.01.2023,6,Complete,100.0
M9-23004,M9-23004.9000000111,1200000194,2023-01-25,PON/GMB/0123/00038,20047,FGB566A0068,ABS 068 JERUK ABU,50,1,PC,395400.0,395400.0,1,,395400.0,395400.0,0,1,,395400.0,395400.0,0,24.01.2023,30.01.2023,6,Complete,100.0
M9-23004,M9-23004.9000000111,1200000194,2023-01-25,PON/GMB/0123/00038,20047,FGB566A0069,ABS 069 JERUK ABU,60,1,PC,395400.0,395400.0,1,,395400.0,395400.0,0,1,,395400.0,395400.0,0,24.01.2023,30.01.2023,6,Complete,100.0
M9-23004,M9-23004.9000000111,1200000194,2023-01-25,PON/GMB/0123/00038,20047,FGB566A0078,ABS 078 JERUK ABU,70,1,PC,214900.0,214900.0,1,,214900.0,214900.0,0,1,,214900.0,214900.0,0,24.01.2023,30.01.2023,6,Complete,100.0
M9-23004,M9-23004.9000000111,1200000194,2023-01-25,PON/GMB/0123/00038,20047,FGB566A0079,ABS 079 JERUK ABU,80,1,PC,138100.0,138100.0,1,,138100.0,138100.0,0,1,,138100.0,138100.0,0,24.01.2023,30.01.2023,6,Complete,100.0
M9-23004,M9-23004.9000000111,1200000194,2023-01-25,PON/GMB/0123/00038,20047,FGB566A0080,ABS 080 JERUK ABU,90,1,PC,220000.0,220000.0,1,,220000.0,220000.0,0,1,,220000.0,220000.0,0,24.01.2023,30.01.2023,6,Complete,100.0
M9-23004,M9-23004.9000000111,1200000194,2023-01-25,PON/GMB/0123/00038,20047,FGB566A0081,ABS 081 JERUK ABU,100,1,PC,472100.0,472100.0,1,,472100.0,472100.0,0,1,,472100.0,472100.0,0,24.01.2023,30.01.2023,6,Complete,100.0
M9-23004,M9-23004.9000000111,1200000194,2023-01-25,PON/GMB/0123/00038,20047,FGB566A0058,ABS 058 JERUK ABU,110,1,PC,269800.0,269800.0,1,,269800.0,269800.0,0,1,,269800.0,269800.0,0,24.01.2023,30.01.2023,6,Complete,100.0
M9-23004,M9-23004.9000000111,1200000194,2023-01-25,PON/GMB/0123/00038,20047,FGB566A0082,ABS 082 JERUK ABU,120,1,PC,694400.0,694400.0,1,,694400.0,694400.0,0,1,,694400.0,694400.0,0,24.01.2023,30.01.2023,6,Complete,100.0
M9-23004,M9-23004.9000000111,1200000194,2023-01-25,PON/GMB/0123/00038,20047,FGB566A0059A,ABS 059 A JERUK ABU,130,1,PC,160000.0,160000.0,1,,160000.0,160000.0,0,1,,160000.0,160000.0,0,24.01.2023,30.01.2023,6,Complete,100.0
M9-22007,M9-22007.9000000153,1200000218,2023-03-24,PO-22004897#1,20046,CBBD-2XL1A4-A27AVB,BODY CABINET 8000/20/6.6/50/Dyn5 (Panel),10,1,UN,31077500.0,31077500.0,1,,31077500.0,31077500.0,0,1,,31077500.0,31077500.0,0,11.01.2023,11.01.2023,0,Complete,100.0
M9-22007,M9-22007.9000000153,1200000218,2023-03-24,PO-22004897#1,20046,CVBD-2XL1A4-A27AV,BODY COVER 8000/20/6.6/50/Dyn5 (Panel),20,1,UN,16213000.0,16213000.0,1,,16213000.0,16213000.0,0,1,,16213000.0,16213000.0,0,11.01.2023,11.01.2023,0,Complete,100.0
M9-22007,M9-22007.9000000153,1200000218,2023-03-24,PO-22004897#1,20046,TNBD-2XL1A4-A27AV,BODY TANK 8000/20/6.6/50/Dyn5 (Panel),30,1,UN,57232200.0,57232200.0,1,,57232200.0,57232200.0,0,1,,57232200.0,57232200.0,0,11.01.2023,11.01.2023,0,Complete,100.0
M9-22007,M9-22007.9000000153,1200000218,2023-03-24,PO-22004897#1,20046,CVBD-1RE6A5-A32ADF,BODY COVER 2000/11/433/50/Dyn11 (Corgt),40,1,UN,4680560.0,4680560.0,1,,4680560.0,4680560.0,0,1,,4680560.0,4680560.0,0,11.01.2023,11.01.2023,0,Complete,100.0
M9-22007,M9-22007.9000000153,1200000218,2023-03-24,PO-22004897#1,20046,TNBD-1RE6A5-A32ADF,BODY TANK 2000/11/433/50/Dyn11 (Corgt),50,1,UN,49051480.0,49051480.0,1,,49051480.0,49051480.0,0,1,,49051480.0,49051480.0,0,11.01.2023,11.01.2023,0,Complete,100.0
M9-22007,M9-22007.9000000153,1200000218,2023-03-24,PO-22004897#1,20046,CVBD-1TE6A5-A32ADF,BODY COVER 3000/11/433/50/Dyn11 (Corgt),80,1,UN,6862180.0,6862180.0,1,,6862180.0,6862180.0,0,1,,6862180.0,6862180.0,0,11.01.2023,11.01.2023,0,Complete,100.0
M9-22007,M9-22007.9000000153,1200000218,2023-03-24,PO-22004897#1,20046,TNBD-1TE6A5-A32ADF,BODY TANK 3000/11/433/50/Dyn11 (Corgt),90,1,UN,56424880.00000001,56424880.0,1,,56424880.00000001,56424880.00000001,0,1,,56424880.00000001,56424880.00000001,0,11.01.2023,11.01.2023,0,Complete,100.0
M9-22007,M9-22007.9000000153,1200000218,2023-03-24,PO-22004897#1,20046,CBBD-1TE6A5-A32ADF,BODY CABINET 3000/11/433/50/Dyn11 (Corgt,100,1,UN,10926000.0,10926000.0,1,,10926000.0,10926000.0,0,1,,10926000.0,10926000.0,0,11.01.2023,11.01.2023,0,Complete,100.0
M9-22007,M9-22007.9000000153,1200000218,2023-03-24,PO-22004897#1,20046,CBBD-1RE6A5-A32ADF,BODY CABINET 2000/11/433/50/Dyn11 (Corgt,110,1,UN,19782900.0,19782900.0,1,,19782900.0,19782900.0,0,1,,19782900.0,19782900.0,0,11.01.2023,11.01.2023,0,Complete,100.0
M1-22033,M1-22033.4500010282,1200000285,2024-01-17,4500010282,140000,FGB52UM1257,Charge Of Switch Box,10,1,SET,3000000.0,3000000.0,1,,3000000.0,3000000.0,0,1,,3000000.0,3000000.0,0,29.12.2023,29.02.2024,62,Complete,100.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50BA5103,Operator seat,350,2,SET,14994540.0,29989080.0,1,,14994540.0,14994540.0,1,1,,14994540.0,14994540.0,0,04.09.2023,30.04.2026,969,On Progress,50.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50BB0005,Meja kerja,360,2,SET,5735820.0,11471640.0,1,,5735820.0,5735820.0,1,1,,5735820.0,5735820.0,0,04.09.2023,30.04.2026,969,On Progress,50.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50BB0006,Meja lipat,370,2,SET,3299140.0,6598280.0,1,,3299140.0,3299140.0,1,1,,3299140.0,3299140.0,0,04.09.2023,30.04.2026,969,On Progress,50.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGD8406TB101,PEMADAM KEBAKARAN OTOMATIS,740,4,PC,654588520.0,2618354080.0,1,,654588520.0,654588520.0,3,1,,654588520.0,654588520.0,0,04.09.2023,30.04.2026,969,On Progress,25.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50AC0118,Pintu Entrance/masuk Modular (RIGHT),860,2,SET,39350840.0,78701680.0,1,,39350840.0,39350840.0,1,1,,39350840.0,39350840.0,0,04.09.2023,30.04.2026,969,On Progress,50.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB47FA0016,Mechanical brake force transmission,990,2,SET,76355920.0,152711840.0,1,,76355920.0,76355920.0,1,1,,76355920.0,76355920.0,0,04.09.2023,30.04.2026,969,On Progress,50.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50AC0119,Pintu Entrance/masuk Modular (LEFT),1190,2,SET,39350840.0,78701680.0,1,,39350840.0,39350840.0,1,1,,39350840.0,39350840.0,0,04.09.2023,30.04.2026,969,On Progress,50.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGB50AB1501P02,Ceiling panel P2,1530,2,SET,48750470.0,97500940.0,1,,48750470.0,48750470.0,1,1,,48750470.0,48750470.0,0,04.09.2023,30.04.2026,969,On Progress,50.0
M1-22041,M1-22041.4500010091,1200000287,2024-01-22,4500010091,140000,FGA52YP0314,Cable protection,1640,2,SET,29067106.0,58134212.0,1,,29067106.0,29067106.0,1,1,,29067106.0,29067106.0,0,04.09.2023,30.04.2026,969,On Progress,50.0
M1-23002,M1-23002.4500010705,1200000298,2024-04-29,4500010705,140000,FGA11ND0050,STEEL PLATE,20,1,SHT,5273100.0,5273100.0,1,,5273100.0,5273100.0,0,1,,5273100.0,5273100.0,0,22.03.2024,30.04.2024,39,Complete,100.0
M1-23002,M1-23002.4500010705,1200000298,2024-04-29,4500010705,140000,FGA11ST0120H16,STEEL PLATE,50,1,SHT,18959600.0,18959600.0,1,,18959600.0,18959600.0,0,1,,18959600.0,18959600.0,0,22.03.2024,30.04.2024,39,Complete,100.0
M1-23002,M1-23002.4500010705,1200000298,2024-04-29,4500010705,140000,FGA11ST0250H16,STEEL PLATE,70,1,SHT,39483600.0,39483600.0,1,,39483600.0,39483600.0,0,1,,39483600.0,39483600.0,0,22.03.2024,30.04.2024,39,Complete,100.0
M1-23002,M1-23002.4500010705,1200000298,2024-04-29,4500010705,140000,FGA11ST0500H16,STEEL PLATE,80,1,SHT,78984000.0,78984000.0,1,,78984000.0,78984000.0,0,1,,78984000.0,78984000.0,0,22.03.2024,30.04.2024,39,Complete,100.0
M1-23008,M1-23008.4500010199,1200000303,2024-05-29,4500010199,140000,FGB312A73003,FUEL LEVEL,10,1,SET,6519500.0,6519500.0,1,,6519500.0,6519500.0,0,1,,6519500.0,6519500.0,0,16.11.2023,28.12.2023,42,Complete,100.0
M9-24002,M9-24002.9000000425,1200000333,2024-10-07,002/GII-PO/24,20060,FGB40KA0006,FUEL DISPENSER,10,1,UN,38250000.0,38250000.0,1,,38250000.0,38250000.0,0,1,,38250000.0,38250000.0,0,06.03.2024,07.03.2024,1,Complete,100.0
M3-23002,M3-23002.9000000193,1200000336,2024-10-09,POIMST/0323/00012,140002,FGB000I11004,CONTAINER BAIDIN,10,1,UN,211934900.0,211934900.0,1,,211934900.0,211934900.0,0,1,,211934900.0,211934900.0,0,08.03.2023,07.05.2023,60,Complete,100.0
M1-22009,M1-22009.4300003554,1200000163,2023-01-09,4300003554,140000,SERVICE_IMS_AU,Pembuatan CP & WI,10,1,AU,916000.0,916000.0,0,,916000.0,0.0,1,0,,916000.0,0.0,0,25.04.2022,31.08.2022,128,On Progress,0.0
M1-22009,M1-22009.4300003554,1200000163,2023-01-09,4300003554,140000,SERVICE_IMS_AU,Pembuatan MD,20,1,AU,456093.9999999999,456094.0,0,,456093.9999999999,0.0,1,0,,456093.9999999999,0.0,0,25.04.2022,31.08.2022,128,On Progress,0.0
M1-22009,M1-22009.4300003554,1200000163,2023-01-09,4300003554,140000,SERVICE_IMS_AU,Pembuatan PI & PT,30,1,AU,916000.0,916000.0,0,,916000.0,0.0,1,0,,916000.0,0.0,0,25.04.2022,31.08.2022,128,On Progress,0.0
M1-22009,M1-22009.4300003554,1200000163,2023-01-09,4300003554,140000,SERVICE_IMS_AU,Pembuatan WP,40,1,AU,456000.0,456000.0,0,,456000.0,0.0,1,0,,456000.0,0.0,0,25.04.2022,31.08.2022,128,On Progress,0.0
M1-22009,M1-22009.4300003554,1200000163,2023-01-09,4300003554,140000,SERVICE_IMS_AU,Pembuatan Tree Diagram & Flow Process,50,1,AU,456000.0,456000.0,0,,456000.0,0.0,1,0,,456000.0,0.0,0,25.04.2022,31.08.2022,128,On Progress,0.0
M1-22009,M1-22009.4300003554,1200000163,2023-01-09,4300003554,140000,SERVICE_IMS_AU,Pembuatan Laporan Progres Pengadaan,60,1,AU,456000.0,456000.0,0,,456000.0,0.0,1,0,,456000.0,0.0,0,25.04.2022,31.08.2022,128,On Progress,0.0
M1-22009,M1-22009.4300003554,1200000163,2023-01-09,4300003554,140000,SERVICE_IMS_AU,Pembuatan Laporan Progres Produksi,70,1,AU,456000.0,456000.0,0,,456000.0,0.0,1,0,,456000.0,0.0,0,25.04.2022,31.08.2022,128,On Progress,0.0
M1-22009,M1-22009.4300003554,1200000163,2023-01-09,4300003554,140000,SERVICE_IMS_CAR,Pembuatan Aksesories Kereta Derek,80,2,CAR,388296000.0,776592000.0,0,,388296000.0,0.0,2,0,,388296000.0,0.0,0,25.04.2022,31.08.2022,128,On Progress,0.0
M1-22009,M1-22009.4300003554,1200000163,2023-01-09,4300003554,140000,SERVICE_IMS_CAR,"Fitting Komp Interior, Eksterior, Mekani",90,2,CAR,17002000.0,34004000.0,0,,17002000.0,0.0,2,0,,17002000.0,0.0,0,25.04.2022,31.08.2022,128,On Progress,0.0
M1-22009,M1-22009.4300003554,1200000163,2023-01-09,4300003554,140000,FGB50MI6016,INTERIOR & EKSTERIOR,100,2,SET,202556000.0,405112000.0,0,,202556000.0,0.0,2,0,,202556000.0,0.0,0,25.04.2022,31.08.2022,128,On Progress,0.0
M1-22009,M1-22009.4300003554,1200000163,2023-01-09,4300003554,140000,FGB50MI6019,AIR CONDITIONER TMII,110,2,SET,198352000.0,396704000.0,0,,198352000.0,0.0,2,0,,198352000.0,0.0,0,25.04.2022,31.08.2022,128,On Progress,0.0
M1-22005,M1-22005.4500009806,1200000164,2023-01-10,4500009806,140000,FGB50AA0110,Kaca Wind Shield,10,2,PC,19182000.0,38364000.0,0,,19182000.0,0.0,2,0,,19182000.0,0.0,0,04.01.2022,11.03.2022,66,On Progress,0.0
